Candidate_ID,Full_Name,Gender,Demographic_Cohort,Requisition_ID,Applied_Date,Source_Channel,Current_Stage,Disposition_Reason,Resume_Screen_Score,Phone_Screen_Score,Work_Sample_Score,Structured_Interview_Score,Job_Knowledge_Score,Composite_Score,Subjective_Impression_Score,Bias_Variance_Gap,Offer_Extended,Offer_Accepted,Hired_Date
CAND-2026-1774,Synthetic Candidate 1774,Female,Focal Group,REQ-2026-ENG-G1,2026-01-16,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1775,Synthetic Candidate 1775,Female,Focal Group,REQ-2026-ENG-G1,2026-01-10,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1776,Synthetic Candidate 1776,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1777,Synthetic Candidate 1777,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1778,Synthetic Candidate 1778,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1779,Synthetic Candidate 1779,Female,Focal Group,REQ-2026-ENG-G1,2026-01-12,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1780,Synthetic Candidate 1780,Female,Focal Group,REQ-2026-ENG-G1,2026-01-19,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1781,Synthetic Candidate 1781,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1782,Synthetic Candidate 1782,Male,Reference Group,REQ-2026-ENG-G1,2026-01-20,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1783,Synthetic Candidate 1783,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1784,Synthetic Candidate 1784,Female,Focal Group,REQ-2026-ENG-G1,2026-01-21,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1785,Synthetic Candidate 1785,Female,Focal Group,REQ-2026-ENG-G1,2026-01-15,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1786,Synthetic Candidate 1786,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1787,Synthetic Candidate 1787,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1788,Synthetic Candidate 1788,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1789,Synthetic Candidate 1789,Female,Focal Group,REQ-2026-ENG-G1,2026-01-17,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1790,Synthetic Candidate 1790,Female,Focal Group,REQ-2026-ENG-G1,2026-01-11,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1791,Synthetic Candidate 1791,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1792,Synthetic Candidate 1792,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1793,Synthetic Candidate 1793,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1794,Synthetic Candidate 1794,Female,Focal Group,REQ-2026-ENG-G1,2026-01-13,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1795,Synthetic Candidate 1795,Female,Focal Group,REQ-2026-ENG-G1,2026-01-20,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1796,Synthetic Candidate 1796,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1797,Synthetic Candidate 1797,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1798,Synthetic Candidate 1798,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1799,Synthetic Candidate 1799,Female,Focal Group,REQ-2026-ENG-G1,2026-01-22,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1800,Synthetic Candidate 1800,Female,Focal Group,REQ-2026-ENG-G1,2026-01-16,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1801,Synthetic Candidate 1801,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1802,Synthetic Candidate 1802,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1803,Synthetic Candidate 1803,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1804,Synthetic Candidate 1804,Female,Focal Group,REQ-2026-ENG-G1,2026-01-18,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1805,Synthetic Candidate 1805,Female,Focal Group,REQ-2026-ENG-G1,2026-01-12,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1806,Synthetic Candidate 1806,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1807,Synthetic Candidate 1807,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1808,Synthetic Candidate 1808,Male,Reference Group,REQ-2026-ENG-G1,2026-01-20,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1809,Synthetic Candidate 1809,Female,Focal Group,REQ-2026-ENG-G1,2026-01-14,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1810,Synthetic Candidate 1810,Female,Focal Group,REQ-2026-ENG-G1,2026-01-21,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1811,Synthetic Candidate 1811,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1812,Synthetic Candidate 1812,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1813,Synthetic Candidate 1813,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1814,Synthetic Candidate 1814,Female,Focal Group,REQ-2026-ENG-G1,2026-01-10,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1815,Synthetic Candidate 1815,Female,Focal Group,REQ-2026-ENG-G1,2026-01-17,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1816,Synthetic Candidate 1816,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1817,Synthetic Candidate 1817,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1818,Synthetic Candidate 1818,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1819,Synthetic Candidate 1819,Female,Focal Group,REQ-2026-ENG-G1,2026-01-19,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1820,Synthetic Candidate 1820,Female,Focal Group,REQ-2026-ENG-G1,2026-01-13,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1821,Synthetic Candidate 1821,Male,Reference Group,REQ-2026-ENG-G1,2026-01-20,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1822,Synthetic Candidate 1822,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1823,Synthetic Candidate 1823,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1824,Synthetic Candidate 1824,Female,Focal Group,REQ-2026-ENG-G1,2026-01-15,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1825,Synthetic Candidate 1825,Female,Focal Group,REQ-2026-ENG-G1,2026-01-22,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1826,Synthetic Candidate 1826,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1827,Synthetic Candidate 1827,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1828,Synthetic Candidate 1828,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1829,Synthetic Candidate 1829,Female,Focal Group,REQ-2026-ENG-G1,2026-01-11,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1830,Synthetic Candidate 1830,Female,Focal Group,REQ-2026-ENG-G1,2026-01-18,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1831,Synthetic Candidate 1831,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1832,Synthetic Candidate 1832,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1833,Synthetic Candidate 1833,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1834,Synthetic Candidate 1834,Female,Focal Group,REQ-2026-ENG-G1,2026-01-20,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1835,Synthetic Candidate 1835,Female,Focal Group,REQ-2026-ENG-G1,2026-01-14,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1836,Synthetic Candidate 1836,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1837,Synthetic Candidate 1837,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1838,Synthetic Candidate 1838,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1839,Synthetic Candidate 1839,Female,Focal Group,REQ-2026-ENG-G1,2026-01-16,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1840,Synthetic Candidate 1840,Female,Focal Group,REQ-2026-ENG-G1,2026-01-10,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1841,Synthetic Candidate 1841,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1842,Synthetic Candidate 1842,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1843,Synthetic Candidate 1843,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1844,Synthetic Candidate 1844,Female,Focal Group,REQ-2026-ENG-G1,2026-01-12,Employee Referral,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1845,Synthetic Candidate 1845,Female,Focal Group,REQ-2026-ENG-G1,2026-01-19,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1846,Synthetic Candidate 1846,Male,Reference Group,REQ-2026-ENG-G1,2026-01-13,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1847,Synthetic Candidate 1847,Male,Reference Group,REQ-2026-ENG-G1,2026-01-20,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1848,Synthetic Candidate 1848,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1849,Synthetic Candidate 1849,Female,Focal Group,REQ-2026-ENG-G1,2026-01-21,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1850,Synthetic Candidate 1850,Female,Focal Group,REQ-2026-ENG-G1,2026-01-15,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1851,Synthetic Candidate 1851,Male,Reference Group,REQ-2026-ENG-G1,2026-01-22,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1852,Synthetic Candidate 1852,Male,Reference Group,REQ-2026-ENG-G1,2026-01-16,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1853,Synthetic Candidate 1853,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1854,Synthetic Candidate 1854,Female,Focal Group,REQ-2026-ENG-G1,2026-01-17,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1855,Synthetic Candidate 1855,Female,Focal Group,REQ-2026-ENG-G1,2026-01-11,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1856,Synthetic Candidate 1856,Male,Reference Group,REQ-2026-ENG-G1,2026-01-18,Skills Academy,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
CAND-2026-1857,Synthetic Candidate 1857,Male,Reference Group,REQ-2026-ENG-G1,2026-01-12,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.50,,,,,,,,No,No,
CAND-2026-1858,Synthetic Candidate 1858,Male,Reference Group,REQ-2026-ENG-G1,2026-01-19,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.20,,,,,,,,No,No,
CAND-2026-1859,Synthetic Candidate 1859,Female,Focal Group,REQ-2026-ENG-G1,2026-01-13,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.70,,,,,,,,No,No,
CAND-2026-1860,Synthetic Candidate 1860,Female,Focal Group,REQ-2026-ENG-G1,2026-01-20,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,2.20,,,,,,,,No,No,
CAND-2026-1861,Synthetic Candidate 1861,Male,Reference Group,REQ-2026-ENG-G1,2026-01-14,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.90,,,,,,,,No,No,
CAND-2026-1862,Synthetic Candidate 1862,Male,Reference Group,REQ-2026-ENG-G1,2026-01-21,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.40,,,,,,,,No,No,
CAND-2026-1863,Synthetic Candidate 1863,Male,Reference Group,REQ-2026-ENG-G1,2026-01-15,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.10,,,,,,,,No,No,
CAND-2026-1864,Synthetic Candidate 1864,Female,Focal Group,REQ-2026-ENG-G1,2026-01-22,Employee Referral,Application Review,Automated job-related knockout criteria not met,2.60,,,,,,,,No,No,
CAND-2026-1865,Synthetic Candidate 1865,Female,Focal Group,REQ-2026-ENG-G1,2026-01-16,LinkedIn Recruiter,Application Review,Automated job-related knockout criteria not met,3.30,,,,,,,,No,No,
CAND-2026-1866,Synthetic Candidate 1866,Male,Reference Group,REQ-2026-ENG-G1,2026-01-10,Skills Academy,Application Review,Automated job-related knockout criteria not met,2.80,,,,,,,,No,No,
CAND-2026-1867,Synthetic Candidate 1867,Male,Reference Group,REQ-2026-ENG-G1,2026-01-17,Direct Career Portal,Application Review,Automated job-related knockout criteria not met,2.30,,,,,,,,No,No,
CAND-2026-1868,Synthetic Candidate 1868,Male,Reference Group,REQ-2026-ENG-G1,2026-01-11,Regional Hiring Drive,Application Review,Automated job-related knockout criteria not met,3.00,,,,,,,,No,No,
